20131111,Monday,November,11,2013,JNPR,From bear to bounce: Twitter shares advance,MarketWatch,http://us.rd.yahoo.com/finance/external/cbsm/SIG=11iiumket/*http://www.marketwatch.com/News/Story/Story.aspx?guid=9C9F7926-4AE0-11E3-8728-00212803FAD6&siteid=yhoof2
20131111,Monday,November,11,2013,JNPR,Why trader is selling puts in Juniper,optionMONSTER,http://finance.yahoo.com/news/why-trader-selling-puts-juniper-143541098.html
2013118,Friday,November,8,2013,JNPR,"JUNIPER NETWORKS INC Files SEC form 10-Q, Quarterly Report",EDGAR Online,http://biz.yahoo.com/e/131108/jnpr10-q.html
2013117,Thursday,November,7,2013,JNPR,"This Tech Company Pays Engineers The Most  $160,000  And It's Not Google",Business Insider,http://finance.yahoo.com/news/tech-company-pays-engineers-most-003606966.html
2013117,Thursday,November,7,2013,JNPR,Juniper Networks Vs. Palo Alto Networks,Seeking Alpha,http://us.rd.yahoo.com/finance/external/pssa/SIG=12gatcpat/*http://seekingalpha.com/article/1819652-juniper-networks-vs-palo-alto-networks?source=yahoo
20131029,Tuesday,October,29,2013,JNPR,Can This IT Company Keep Beating Estimates?,Motley Fool,http://us.rd.yahoo.com/finance/external/mfool/SIG=132b8e3h7/*http://www.fool.com/investing/general/2013/10/28/can-this-it-company-keep-beating-estimates.aspx?source=eogyholnk0000001
20131029,Tuesday,October,29,2013,JNPR,"Juniper Networks Introduces MetaFabric, a New Architecture for Next Generation Cloud Data Centers",Marketwired,http://finance.yahoo.com/news/juniper-networks-introduces-metafabric-architecture-120100157.html
20131029,Tuesday,October,29,2013,JNPR,Juniper Networks Delivers the World's Most Nimble 10/40GE Data Center Access Switches,Marketwired,http://finance.yahoo.com/news/juniper-networks-delivers-worlds-most-120000976.html
20131028,Monday,October,28,2013,JNPR,Riverbed revenue boosted by support and services business,Reuters,http://finance.yahoo.com/news/riverbed-revenue-boosted-support-services-202354312.html
20131028,Monday,October,28,2013,JNPR,The Economics Of Disruption And Cisco's Burning Platform,Forbes,http://us.rd.yahoo.com/finance/external/forbes/SIG=13a62kk5r/*http://www.forbes.com/sites/benkepes/2013/10/28/the-economics-of-disruption-and-ciscos-burning-platform/?partner=yahootix
20131025,Friday,October,25,2013,JNPR,Plexus Meets Q4 Earnings Estimate,Zacks,http://finance.yahoo.com/news/plexus-meets-q4-earnings-estimate-203002067.html
20131024,Thursday,October,24,2013,JNPR,Why the 'Lean In' conversation isn't enough,CNNMoney.com,http://us.rd.yahoo.com/finance/external/cnnm/SIG=12nijd5vb/*http://fortuneaskannie.wordpress.com/2013/10/17/anne-marie-slaughter-sheryl-sandberg/?source=yahoo_quote
20131023,Wednesday,October,23,2013,JNPR,[video] Palo Alto Networks' market opportunity,CNBC,http://us.rd.yahoo.com/finance/external/video/cnbc/SIG=110mfa5qs/*http://video.cnbc.com/gallery/?video=3000210532&__source=yahoo%7cheadline%7cquote%7cvideo%7c&par=yahoo
20131023,Wednesday,October,23,2013,JNPR,"Juniper, Broadcom stand out in tech losses",MarketWatch,http://us.rd.yahoo.com/finance/external/cbsm/SIG=11iiumket/*http://www.marketwatch.com/News/Story/Story.aspx?guid=5C2BFA9C-3BE8-11E3-BB7A-00212803FAD6&siteid=yhoof2
20131023,Wednesday,October,23,2013,JNPR,F5 Networks reports 13 pct rise in profit,Reuters,http://finance.yahoo.com/news/f5-networks-reports-13-pct-201302682.html
20131023,Wednesday,October,23,2013,JNPR,Yahoo! Will Close Its Cairo Office and 2 More Heavily Traded Stocks to Follow,Wall St. Cheat Sheet,http://us.rd.yahoo.com/finance/external/xwscheats/SIG=13n7fv3ij/*http://wallstcheatsheet.com/stocks/yahoo-will-close-its-cairo-office-and-2-more-heavily-traded-stocks-to-follow.html/?ref=YF
20131023,Wednesday,October,23,2013,JNPR,"[video] Tech Slips, SEC Picks Up Title 3",TheStreet,http://us.rd.yahoo.com/finance/external/video/tsmfe/SIG=12nak03b7/*http://www.thestreet.com/_yahoo/story/12080078/1/tech-slips-sec-picks-up-title-3.html?cm_ven=YAHOOV&cm_cat=FREE&cm_ite=NA
20131023,Wednesday,October,23,2013,JNPR,Here are five trends this earnings' season,CNBC,http://us.rd.yahoo.com/finance/external/cnbc/SIG=112ve8n41/*http://www.cnbc.com/id/101137644?__source=yahoo%257cfinance%257cheadline%257cheadline%257cstory&par=yahoo&doc=101137644%257cHere+are+five+trends+this
20131023,Wednesday,October,23,2013,JNPR,"Juniper weakness creates buying opportunity, says Argus",theflyonthewall.com,http://finance.yahoo.com/news/juniper-weakness-creates-buying-opportunity-174020903.html
20131023,Wednesday,October,23,2013,JNPR,Juniper Will Get Rid Of 3% Of Its Workers After Delivering A Good Quarter,Business Insider,http://finance.yahoo.com/news/juniper-rid-3-workers-delivering-170324779.html
20131023,Wednesday,October,23,2013,JNPR,Juniper Will Get Rid Of 3% Of Its Workers After Delivering A Good Quarter,Business Insider,http://finance.yahoo.com/news/juniper-rid-3-workers-delivering-170324779.html
20131023,Wednesday,October,23,2013,JNPR,Juniper Networks (JNPR) Shares Cross Below 200 DMA,Forbes,http://us.rd.yahoo.com/finance/external/forbes/SIG=13a76jn8s/*http://www.forbes.com/sites/dividendchannel/2013/10/23/juniper-networks-jnpr-shares-cross-below-200-dma/?partner=yahootix
20131023,Wednesday,October,23,2013,JNPR,"Juniper Networks Forecast Weak, Fed Spending An Issue",Investor's Business Daily,http://us.rd.yahoo.com/finance/external/investors/SIG=12uo6bocn/*http://news.investors.com/102313-676255-juniper-networks-stock-falls-on-weak-q4-forecast.htm?ven=yahoocp&src=aurlled&ven=yahoo
20131023,Wednesday,October,23,2013,JNPR,Juniper's Q3 Earnings In Line,Zacks,http://finance.yahoo.com/news/junipers-q3-earnings-line-154005541.html
20131023,Wednesday,October,23,2013,JNPR,"Juniper, Broadcom among decliners in tech swoon",MarketWatch,http://us.rd.yahoo.com/finance/external/cbsm/SIG=11iiumket/*http://www.marketwatch.com/News/Story/Story.aspx?guid=6E5FC11B-39EB-4EB1-8382-42FF5BE3FCB8&siteid=yhoof2
20131023,Wednesday,October,23,2013,JNPR,"Juniper reports higher profit, sales",MarketWatch,http://us.rd.yahoo.com/finance/external/cbsm/SIG=11iiumket/*http://www.marketwatch.com/News/Story/Story.aspx?guid=99B00D02-639A-4E77-A27C-D8ECBABBC202&siteid=yhoof2
20131023,Wednesday,October,23,2013,JNPR,"Early movers: CAT, BA, JPM, NFLX, BMY, WLP & more",CNBC,"http://us.rd.yahoo.com/finance/external/cnbc/SIG=1129498ko/*http://www.cnbc.com/id/101136112?__source=yahoo%257cfinance%257cheadline%257cheadline%257cstory&par=yahoo&doc=101136112%257cEarly+movers:+CAT,+BA,+JP"
20131023,Wednesday,October,23,2013,JNPR,U.S. Stock Futures Drop After Five-Day Rally for S&P 500,Bloomberg,http://us.rd.yahoo.com/finance/external/bloomberg/SIG=137h9kj3o/*http://www.bloomberg.com/news/2013-10-23/u-s-stock-futures-drop-after-five-day-rally-for-s-p-500.html?cmpid=yhoo
